
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-04-15 15:17:26 /api/exams ................................... ~ 0.57ms
  2026-04-15 15:17:26 /api/exams ................................... ~ 0.54ms
  2026-04-15 15:17:26 /api/exams ................................... ~ 0.05ms
  2026-04-15 15:17:26 /api/exams ................................... ~ 0.05ms
  2026-04-15 15:17:36 /api/auth/logout ............................. ~ 0.30ms
  2026-04-15 15:17:36 /api/auth/logout ............................. ~ 0.06ms
  2026-04-15 15:22:06 /api/auth/login .............................. ~ 0.10ms
  2026-04-15 15:22:06 /api/auth/login .............................. ~ 0.02ms
  2026-04-15 15:22:07 /api/auth/me ................................. ~ 0.03ms
  2026-04-15 15:22:07 /api/auth/me ................................. ~ 0.25ms
  2026-04-15 15:22:07 /api/auth/me ................................. ~ 0.02ms
  2026-04-15 15:22:07 /api/auth/me ................................. ~ 0.02ms
  2026-04-15 15:22:09 /api/exams ................................... ~ 0.15ms
  2026-04-15 15:22:09 /api/exams ................................... ~ 0.55ms
  2026-04-15 15:22:09 /api/exams ................................... ~ 0.03ms
  2026-04-15 15:22:09 /api/exams ................................... ~ 0.03ms
  2026-04-15 15:22:11 /api/exams/1 ................................. ~ 0.13ms
  2026-04-15 15:22:11 /api/exams/1 ................................. ~ 0.04ms
  2026-04-15 15:22:15 /api/exams/1/analytics/summary ............... ~ 0.20ms
  2026-04-15 15:22:15 /api/exams/1/analytics/item-analysis ......... ~ 0.51ms
  2026-04-15 15:22:15 /api/exams/1/reports/ranking ................. ~ 0.70ms
  2026-04-15 15:22:15 /api/exams/1/analytics/summary ............... ~ 0.96ms
  2026-04-15 15:22:15 /api/exams/1/analytics/item-analysis ......... ~ 0.77ms
  2026-04-15 15:22:15 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:22:15 /api/exams/1/analytics/summary ............... ~ 0.30ms
  2026-04-15 15:22:15 /api/exams/1/analytics/item-analysis ......... ~ 0.29ms
  2026-04-15 15:22:15 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:22:15 /api/exams/1/analytics/summary ............... ~ 0.30ms
  2026-04-15 15:22:15 /api/exams/1/analytics/item-analysis ......... ~ 0.28ms
  2026-04-15 15:22:15 /api/exams/1/reports/ranking ................. ~ 0.21ms
  2026-04-15 15:28:01 /api/exams/1/analytics/summary ............... ~ 0.46ms
  2026-04-15 15:28:01 /api/exams/1/analytics/item-analysis ......... ~ 1.25ms
  2026-04-15 15:28:01 /api/exams/1/reports/ranking ................. ~ 1.72ms
  2026-04-15 15:28:01 /api/exams/1/analytics/summary ............... ~ 1.23ms
  2026-04-15 15:28:01 /api/exams/1/analytics/item-analysis ......... ~ 0.58ms
  2026-04-15 15:28:01 /api/exams/1/reports/ranking ................. ~ 0.44ms
  2026-04-15 15:28:01 /api/exams/1/analytics/summary ............... ~ 0.57ms
  2026-04-15 15:28:01 /api/exams/1/analytics/item-analysis ......... ~ 0.54ms
  2026-04-15 15:28:01 /api/exams/1/reports/ranking ................. ~ 0.44ms
  2026-04-15 15:28:01 /api/exams/1/analytics/summary ............... ~ 0.57ms
  2026-04-15 15:28:01 /api/exams/1/analytics/item-analysis ......... ~ 0.53ms
  2026-04-15 15:28:01 /api/exams/1/reports/ranking ................. ~ 0.42ms
  2026-04-15 15:28:02 /api/exams/1/analytics/summary ............... ~ 0.45ms
  2026-04-15 15:28:02 /api/exams/1/analytics/item-analysis ......... ~ 0.14ms
  2026-04-15 15:28:02 /api/exams/1/reports/ranking ................. ~ 0.67ms
  2026-04-15 15:28:02 /api/exams/1/analytics/summary ............... ~ 0.84ms
  2026-04-15 15:28:02 /api/exams/1/analytics/item-analysis ......... ~ 0.74ms
  2026-04-15 15:28:02 /api/exams/1/reports/ranking ................. ~ 0.60ms
  2026-04-15 15:28:02 /api/exams/1/analytics/summary ............... ~ 0.95ms
  2026-04-15 15:28:02 /api/exams/1/analytics/item-analysis ......... ~ 0.48ms
  2026-04-15 15:28:02 /api/exams/1/reports/ranking ................. ~ 0.32ms
  2026-04-15 15:28:02 /api/exams/1/analytics/summary ............... ~ 0.40ms
  2026-04-15 15:28:02 /api/exams/1/analytics/item-analysis ......... ~ 0.38ms
  2026-04-15 15:28:02 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:28:03 /api/exams/1/analytics/summary ............... ~ 0.42ms
  2026-04-15 15:28:03 /api/exams/1/analytics/item-analysis ......... ~ 1.22ms
  2026-04-15 15:28:03 /api/exams/1/reports/ranking ................. ~ 1.68ms
  2026-04-15 15:28:03 /api/exams/1/analytics/summary ............... ~ 1.32ms
  2026-04-15 15:28:03 /api/exams/1/analytics/item-analysis ......... ~ 0.74ms
  2026-04-15 15:28:03 /api/exams/1/reports/ranking ................. ~ 0.60ms
  2026-04-15 15:28:03 /api/exams/1/analytics/summary ............... ~ 0.69ms
  2026-04-15 15:28:03 /api/exams/1/analytics/item-analysis ......... ~ 0.38ms
  2026-04-15 15:28:03 /api/exams/1/reports/ranking ................. ~ 0.30ms
  2026-04-15 15:28:03 /api/exams/1/analytics/summary ............... ~ 0.37ms
  2026-04-15 15:28:03 /api/exams/1/analytics/item-analysis ......... ~ 0.35ms
  2026-04-15 15:28:03 /api/exams/1/reports/ranking ................. ~ 0.27ms
  2026-04-15 15:28:04 /api/exams/1/analytics/summary ............... ~ 0.08ms
  2026-04-15 15:28:04 /api/exams/1/analytics/item-analysis ......... ~ 0.25ms
  2026-04-15 15:28:04 /api/exams/1/reports/ranking ................. ~ 0.14ms
  2026-04-15 15:28:04 /api/exams/1/analytics/summary ............... ~ 0.17ms
  2026-04-15 15:28:04 /api/exams/1/analytics/item-analysis ......... ~ 0.16ms
  2026-04-15 15:28:04 /api/exams/1/reports/ranking ................. ~ 0.13ms
  2026-04-15 15:28:04 /api/exams/1/analytics/summary ............... ~ 0.17ms
  2026-04-15 15:28:04 /api/exams/1/analytics/item-analysis ......... ~ 0.15ms
  2026-04-15 15:28:04 /api/exams/1/reports/ranking ................. ~ 0.12ms
  2026-04-15 15:28:04 /api/exams/1/analytics/summary ............... ~ 0.17ms
  2026-04-15 15:28:04 /api/exams/1/analytics/item-analysis ......... ~ 0.16ms
  2026-04-15 15:28:04 /api/exams/1/reports/ranking ................. ~ 0.12ms
  2026-04-15 15:28:05 /api/exams/1/analytics/summary ............... ~ 0.07ms
  2026-04-15 15:28:05 /api/exams/1/analytics/item-analysis ......... ~ 0.02ms
  2026-04-15 15:28:05 /api/exams/1/reports/ranking ................. ~ 0.11ms
  2026-04-15 15:28:05 /api/exams/1/analytics/summary ............... ~ 0.14ms
  2026-04-15 15:28:05 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-15 15:28:05 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 15:28:05 /api/exams/1/analytics/summary ............... ~ 0.14ms
  2026-04-15 15:28:05 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-15 15:28:05 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 15:28:05 /api/exams/1/analytics/summary ............... ~ 0.13ms
  2026-04-15 15:28:05 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-15 15:28:05 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 15:28:06 /api/exams/1/analytics/summary ............... ~ 0.18ms
  2026-04-15 15:28:06 /api/exams/1/analytics/item-analysis ......... ~ 0.51ms
  2026-04-15 15:28:06 /api/exams/1/reports/ranking ................. ~ 0.29ms
  2026-04-15 15:28:06 /api/exams/1/analytics/summary ............... ~ 0.37ms
  2026-04-15 15:28:06 /api/exams/1/analytics/item-analysis ......... ~ 0.47ms
  2026-04-15 15:28:06 /api/exams/1/reports/ranking ................. ~ 0.30ms
  2026-04-15 15:28:06 /api/exams/1/analytics/summary ............... ~ 0.46ms
  2026-04-15 15:28:06 /api/exams/1/analytics/item-analysis ......... ~ 0.42ms
  2026-04-15 15:28:06 /api/exams/1/reports/ranking ................. ~ 0.29ms
  2026-04-15 15:28:06 /api/exams/1/analytics/summary ............... ~ 0.44ms
  2026-04-15 15:28:06 /api/exams/1/analytics/item-analysis ......... ~ 0.37ms
  2026-04-15 15:28:06 /api/exams/1/reports/ranking ................. ~ 0.28ms
  2026-04-15 15:28:06 /api/exams/1/analytics/summary ............... ~ 0.15ms
  2026-04-15 15:28:06 /api/exams/1/analytics/item-analysis ......... ~ 0.41ms
  2026-04-15 15:28:06 /api/exams/1/reports/ranking ................. ~ 0.56ms
  2026-04-15 15:28:06 /api/exams/1/analytics/summary ............... ~ 0.43ms
  2026-04-15 15:28:06 /api/exams/1/analytics/item-analysis ......... ~ 0.24ms
  2026-04-15 15:28:06 /api/exams/1/reports/ranking ................. ~ 0.19ms
  2026-04-15 15:28:06 /api/exams/1/analytics/summary ............... ~ 0.25ms
  2026-04-15 15:28:06 /api/exams/1/analytics/item-analysis ......... ~ 0.23ms
  2026-04-15 15:28:06 /api/exams/1/reports/ranking ................. ~ 0.19ms
  2026-04-15 15:28:06 /api/exams/1/analytics/summary ............... ~ 0.25ms
  2026-04-15 15:28:06 /api/exams/1/analytics/item-analysis ......... ~ 0.23ms
  2026-04-15 15:28:06 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:28:07 /api/exams/1/analytics/summary ............... ~ 0.10ms
  2026-04-15 15:28:07 /api/exams/1/analytics/item-analysis ......... ~ 0.27ms
  2026-04-15 15:28:07 /api/exams/1/reports/ranking ................. ~ 0.37ms
  2026-04-15 15:28:07 /api/exams/1/analytics/summary ............... ~ 0.51ms
  2026-04-15 15:28:07 /api/exams/1/analytics/item-analysis ......... ~ 0.69ms
  2026-04-15 15:28:07 /api/exams/1/reports/ranking ................. ~ 0.32ms
  2026-04-15 15:28:07 /api/exams/1/analytics/summary ............... ~ 0.20ms
  2026-04-15 15:28:07 /api/exams/1/analytics/item-analysis ......... ~ 0.16ms
  2026-04-15 15:28:07 /api/exams/1/reports/ranking ................. ~ 0.20ms
  2026-04-15 15:28:07 /api/exams/1/analytics/summary ............. ~ 502.85ms
  2026-04-15 15:28:07 /api/exams/1/analytics/item-analysis ....... ~ 502.67ms
  2026-04-15 15:28:07 /api/exams/1/reports/ranking ................. ~ 0.21ms
  2026-04-15 15:28:08 /api/exams/1/analytics/summary ............... ~ 0.03ms
  2026-04-15 15:28:08 /api/exams/1/analytics/item-analysis ......... ~ 0.38ms
  2026-04-15 15:28:08 /api/exams/1/reports/ranking ................. ~ 0.49ms
  2026-04-15 15:28:08 /api/exams/1/analytics/summary ............. ~ 505.55ms
  2026-04-15 15:28:08 /api/exams/1/analytics/item-analysis ....... ~ 505.60ms
  2026-04-15 15:28:08 /api/exams/1/reports/ranking ................. ~ 0.27ms
  2026-04-15 15:28:08 /api/exams/1/analytics/summary ............... ~ 0.40ms
  2026-04-15 15:28:08 /api/exams/1/analytics/item-analysis ......... ~ 0.37ms
  2026-04-15 15:28:08 /api/exams/1/reports/ranking ................. ~ 0.29ms
  2026-04-15 15:28:08 /api/exams/1/analytics/summary ............... ~ 0.36ms
  2026-04-15 15:28:08 /api/exams/1/analytics/item-analysis ......... ~ 0.35ms
  2026-04-15 15:28:08 /api/exams/1/reports/ranking ................. ~ 0.39ms
  2026-04-15 15:28:08 /api/exams/1/analytics/summary ............... ~ 0.13ms
  2026-04-15 15:28:08 /api/exams/1/analytics/item-analysis ......... ~ 0.05ms
  2026-04-15 15:28:08 /api/exams/1/reports/ranking ................. ~ 0.21ms
  2026-04-15 15:28:08 /api/exams/1/analytics/summary ............... ~ 0.26ms
  2026-04-15 15:28:08 /api/exams/1/analytics/item-analysis ......... ~ 0.25ms
  2026-04-15 15:28:08 /api/exams/1/reports/ranking ................. ~ 0.19ms
  2026-04-15 15:28:08 /api/exams/1/analytics/summary ............... ~ 0.25ms
  2026-04-15 15:28:08 /api/exams/1/analytics/item-analysis ......... ~ 0.24ms
  2026-04-15 15:28:08 /api/exams/1/reports/ranking ................. ~ 0.19ms
  2026-04-15 15:28:08 /api/exams/1/analytics/summary ............... ~ 0.25ms
  2026-04-15 15:28:08 /api/exams/1/analytics/item-analysis ......... ~ 0.23ms
  2026-04-15 15:28:08 /api/exams/1/reports/ranking ................. ~ 0.18ms
  2026-04-15 15:28:09 /api/exams/1/analytics/summary ............... ~ 0.15ms
  2026-04-15 15:28:09 /api/exams/1/analytics/item-analysis ......... ~ 0.45ms
  2026-04-15 15:28:09 /api/exams/1/reports/ranking ................. ~ 0.26ms
  2026-04-15 15:28:09 /api/exams/1/analytics/summary ............... ~ 0.32ms
  2026-04-15 15:28:09 /api/exams/1/analytics/item-analysis ......... ~ 0.29ms
  2026-04-15 15:28:09 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:28:09 /api/exams/1/analytics/summary ............... ~ 0.31ms
  2026-04-15 15:28:09 /api/exams/1/analytics/item-analysis ......... ~ 0.29ms
  2026-04-15 15:28:09 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:28:09 /api/exams/1/analytics/summary ............... ~ 0.30ms
  2026-04-15 15:28:09 /api/exams/1/analytics/item-analysis ......... ~ 0.29ms
  2026-04-15 15:28:09 /api/exams/1/reports/ranking ................. ~ 0.22ms
  2026-04-15 15:41:03 /api/exams/1/analytics/summary ............... ~ 2.88ms
  2026-04-15 15:41:03 /api/exams/1/analytics/item-analysis ......... ~ 3.23ms
  2026-04-15 15:41:03 /api/exams/1/reports/ranking ................. ~ 3.42ms
  2026-04-15 15:41:03 /api/exams/1/analytics/summary ............... ~ 0.53ms
  2026-04-15 15:41:03 /api/exams/1/analytics/item-analysis ......... ~ 0.29ms
  2026-04-15 15:41:03 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:41:03 /api/exams/1/analytics/summary ............... ~ 0.31ms
  2026-04-15 15:41:03 /api/exams/1/analytics/item-analysis ......... ~ 0.29ms
  2026-04-15 15:41:03 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:41:03 /api/exams/1/analytics/summary ............... ~ 0.31ms
  2026-04-15 15:41:03 /api/exams/1/analytics/item-analysis ......... ~ 0.28ms
  2026-04-15 15:41:03 /api/exams/1/reports/ranking ................. ~ 0.22ms
  2026-04-15 15:44:02 /api/exams/1/analytics/summary ............... ~ 0.48ms
  2026-04-15 15:44:02 /api/exams/1/analytics/item-analysis ......... ~ 0.03ms
  2026-04-15 15:44:02 /api/exams/1/reports/ranking ................. ~ 0.12ms
  2026-04-15 15:44:02 /api/exams/1/analytics/summary ............... ~ 0.15ms
  2026-04-15 15:44:02 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-15 15:44:02 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 15:44:02 /api/exams/1/analytics/summary ............... ~ 0.14ms
  2026-04-15 15:44:02 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-15 15:44:02 /api/exams/1/reports/ranking ................. ~ 0.11ms
  2026-04-15 15:44:02 /api/exams/1/analytics/summary ............... ~ 0.23ms
  2026-04-15 15:44:02 /api/exams/1/analytics/item-analysis ......... ~ 0.21ms
  2026-04-15 15:44:02 /api/exams/1/reports/ranking ................. ~ 0.12ms
  2026-04-15 15:44:03 /api/exams/1/analytics/summary ............... ~ 0.08ms
  2026-04-15 15:44:03 /api/exams/1/analytics/item-analysis ......... ~ 0.50ms
  2026-04-15 15:44:03 /api/exams/1/reports/ranking ................. ~ 0.18ms
  2026-04-15 15:44:03 /api/exams/1/analytics/summary ............... ~ 0.14ms
  2026-04-15 15:44:03 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-15 15:44:03 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 15:44:03 /api/exams/1/analytics/summary ............... ~ 0.13ms
  2026-04-15 15:44:03 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-15 15:44:03 /api/exams/1/reports/ranking ................. ~ 0.12ms
  2026-04-15 15:44:03 /api/exams/1/analytics/summary ............... ~ 0.15ms
  2026-04-15 15:44:03 /api/exams/1/analytics/item-analysis ......... ~ 0.18ms
  2026-04-15 15:44:03 /api/exams/1/reports/ranking ................. ~ 0.11ms
  2026-04-15 15:44:03 /api/exams/1/analytics/summary ............... ~ 0.19ms
  2026-04-15 15:44:03 /api/exams/1/analytics/item-analysis ......... ~ 0.07ms
  2026-04-15 15:44:03 /api/exams/1/reports/ranking ................. ~ 0.33ms
  2026-04-15 15:44:03 /api/exams/1/analytics/summary ............... ~ 0.42ms
  2026-04-15 15:44:03 /api/exams/1/analytics/item-analysis ......... ~ 0.36ms
  2026-04-15 15:44:03 /api/exams/1/reports/ranking ................. ~ 0.24ms
  2026-04-15 15:44:03 /api/exams/1/analytics/summary ............... ~ 0.31ms
  2026-04-15 15:44:03 /api/exams/1/analytics/item-analysis ......... ~ 0.29ms
  2026-04-15 15:44:03 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:44:03 /api/exams/1/analytics/summary ............... ~ 0.30ms
  2026-04-15 15:44:03 /api/exams/1/analytics/item-analysis ......... ~ 0.29ms
  2026-04-15 15:44:03 /api/exams/1/reports/ranking ................. ~ 0.22ms
  2026-04-15 15:44:04 /api/exams/1/analytics/summary ............... ~ 0.06ms
  2026-04-15 15:44:04 /api/exams/1/analytics/item-analysis ......... ~ 0.03ms
  2026-04-15 15:44:04 /api/exams/1/reports/ranking ................. ~ 0.12ms
  2026-04-15 15:44:04 /api/exams/1/analytics/summary ............... ~ 0.15ms
  2026-04-15 15:44:04 /api/exams/1/analytics/item-analysis ......... ~ 0.14ms
  2026-04-15 15:44:04 /api/exams/1/reports/ranking ............... ~ 502.60ms
  2026-04-15 15:44:04 /api/exams/1/analytics/summary ............. ~ 502.81ms
  2026-04-15 15:44:04 /api/exams/1/analytics/item-analysis ......... ~ 0.25ms
  2026-04-15 15:44:04 /api/exams/1/reports/ranking ................. ~ 0.20ms
  2026-04-15 15:44:04 /api/exams/1/analytics/summary ............... ~ 0.26ms
  2026-04-15 15:44:04 /api/exams/1/analytics/item-analysis ......... ~ 0.24ms
  2026-04-15 15:44:04 /api/exams/1/reports/ranking ................. ~ 0.19ms
  2026-04-15 15:44:05 /api/exams/1/analytics/summary ............... ~ 0.36ms
  2026-04-15 15:44:05 /api/exams/1/analytics/item-analysis ......... ~ 0.93ms
  2026-04-15 15:44:05 /api/exams/1/reports/ranking ................. ~ 1.28ms
  2026-04-15 15:44:05 /api/exams/1/analytics/summary ............... ~ 1.75ms
  2026-04-15 15:44:05 /api/exams/1/analytics/item-analysis ......... ~ 1.42ms
  2026-04-15 15:44:05 /api/exams/1/reports/ranking ................. ~ 0.45ms
  2026-04-15 15:44:05 /api/exams/1/analytics/summary ............... ~ 0.57ms
  2026-04-15 15:44:05 /api/exams/1/analytics/item-analysis ......... ~ 0.53ms
  2026-04-15 15:44:05 /api/exams/1/reports/ranking ................. ~ 0.46ms
  2026-04-15 15:44:05 /api/exams/1/analytics/summary ............... ~ 0.57ms
  2026-04-15 15:44:05 /api/exams/1/analytics/item-analysis ......... ~ 0.59ms
  2026-04-15 15:44:05 /api/exams/1/reports/ranking ................. ~ 0.33ms
  2026-04-15 15:44:06 /api/exams/1/analytics/summary ............... ~ 0.07ms
  2026-04-15 15:44:06 /api/exams/1/analytics/item-analysis ......... ~ 0.22ms
  2026-04-15 15:44:06 /api/exams/1/reports/ranking ................. ~ 0.12ms
  2026-04-15 15:44:06 /api/exams/1/analytics/summary ............. ~ 505.29ms
  2026-04-15 15:44:06 /api/exams/1/analytics/item-analysis ....... ~ 505.26ms
  2026-04-15 15:44:06 /api/exams/1/reports/ranking ................. ~ 0.08ms
  2026-04-15 15:44:06 /api/exams/1/analytics/summary ............... ~ 0.11ms
  2026-04-15 15:44:06 /api/exams/1/analytics/item-analysis ......... ~ 0.10ms
  2026-04-15 15:44:06 /api/exams/1/reports/ranking ................. ~ 0.08ms
  2026-04-15 15:44:06 /api/exams/1/analytics/summary ............... ~ 0.11ms
  2026-04-15 15:44:06 /api/exams/1/analytics/item-analysis ......... ~ 0.10ms
  2026-04-15 15:44:06 /api/exams/1/reports/ranking ................. ~ 0.07ms
  2026-04-15 15:44:08 /api/exams/1/analytics/summary ............... ~ 0.14ms
  2026-04-15 15:44:08 /api/exams/1/analytics/item-analysis ......... ~ 0.37ms
  2026-04-15 15:44:08 /api/exams/1/reports/ranking ................. ~ 0.19ms
  2026-04-15 15:44:08 /api/exams/1/analytics/summary ............... ~ 0.23ms
  2026-04-15 15:44:08 /api/exams/1/analytics/item-analysis ......... ~ 0.21ms
  2026-04-15 15:44:08 /api/exams/1/reports/ranking ................. ~ 0.16ms
  2026-04-15 15:44:08 /api/exams/1/analytics/summary ............... ~ 0.22ms
  2026-04-15 15:44:08 /api/exams/1/analytics/item-analysis ......... ~ 0.20ms
  2026-04-15 15:44:08 /api/exams/1/reports/ranking ................. ~ 0.16ms
  2026-04-15 15:44:08 /api/exams/1/analytics/summary ............... ~ 0.21ms
  2026-04-15 15:44:08 /api/exams/1/analytics/item-analysis ......... ~ 0.20ms
  2026-04-15 15:44:08 /api/exams/1/reports/ranking ................. ~ 0.15ms
  2026-04-15 15:44:08 /api/exams/1/analytics/summary ............... ~ 0.07ms
  2026-04-15 15:44:08 /api/exams/1/analytics/item-analysis ......... ~ 0.20ms
  2026-04-15 15:44:08 /api/exams/1/reports/ranking ................. ~ 0.27ms
  2026-04-15 15:44:08 /api/exams/1/analytics/summary ............... ~ 0.36ms
  2026-04-15 15:44:08 /api/exams/1/analytics/item-analysis ......... ~ 0.29ms
  2026-04-15 15:44:08 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 15:44:08 /api/exams/1/analytics/summary ............... ~ 0.12ms
  2026-04-15 15:44:08 /api/exams/1/analytics/item-analysis ....... ~ 505.43ms
  2026-04-15 15:44:08 /api/exams/1/reports/ranking ............... ~ 505.43ms
  2026-04-15 15:44:08 /api/exams/1/analytics/summary ............... ~ 0.12ms
  2026-04-15 15:44:08 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-15 15:44:08 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 15:44:09 /api/exams/1/analytics/summary ............... ~ 0.19ms
  2026-04-15 15:44:09 /api/exams/1/analytics/item-analysis ......... ~ 0.80ms
  2026-04-15 15:44:09 /api/exams/1/reports/ranking ................. ~ 1.21ms
  2026-04-15 15:44:09 /api/exams/1/analytics/summary ............... ~ 1.37ms
  2026-04-15 15:44:09 /api/exams/1/analytics/item-analysis ......... ~ 0.75ms
  2026-04-15 15:44:09 /api/exams/1/reports/ranking ................. ~ 0.58ms
  2026-04-15 15:44:09 /api/exams/1/analytics/summary ............... ~ 1.02ms
  2026-04-15 15:44:09 /api/exams/1/analytics/item-analysis ......... ~ 0.35ms
  2026-04-15 15:44:09 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:44:09 /api/exams/1/analytics/summary ............... ~ 0.26ms
  2026-04-15 15:44:09 /api/exams/1/analytics/item-analysis ......... ~ 0.24ms
  2026-04-15 15:44:09 /api/exams/1/reports/ranking ................. ~ 0.19ms
  2026-04-15 15:47:22 /api/exams/1/analytics/summary ............... ~ 1.13ms
  2026-04-15 15:47:22 /api/exams/1/analytics/item-analysis ......... ~ 0.03ms
  2026-04-15 15:47:22 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 15:47:22 /api/exams/1/analytics/summary ............... ~ 0.13ms
  2026-04-15 15:47:22 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-15 15:47:22 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 15:47:22 /api/exams/1/analytics/summary ............... ~ 0.12ms
  2026-04-15 15:47:22 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-15 15:47:22 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 15:47:22 /api/exams/1/analytics/summary ............... ~ 0.11ms
  2026-04-15 15:47:22 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-15 15:47:22 /api/exams/1/reports/ranking ............... ~ 505.39ms
  2026-04-15 15:47:28 /api/exams/1/analytics/summary ............... ~ 0.17ms
  2026-04-15 15:47:28 /api/exams/1/analytics/item-analysis ......... ~ 0.47ms
  2026-04-15 15:47:28 /api/exams/1/reports/ranking ................. ~ 0.65ms
  2026-04-15 15:47:28 /api/exams/1/analytics/summary ............... ~ 0.91ms
  2026-04-15 15:47:28 /api/exams/1/analytics/item-analysis ......... ~ 0.76ms
  2026-04-15 15:47:28 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:47:28 /api/exams/1/analytics/summary ............... ~ 0.31ms
  2026-04-15 15:47:28 /api/exams/1/analytics/item-analysis ......... ~ 0.28ms
  2026-04-15 15:47:28 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:47:28 /api/exams/1/analytics/summary ............... ~ 0.30ms
  2026-04-15 15:47:28 /api/exams/1/analytics/item-analysis ......... ~ 0.28ms
  2026-04-15 15:47:28 /api/exams/1/reports/ranking ................. ~ 0.22ms
  2026-04-15 15:47:29 /api/exams/1/analytics/summary ............... ~ 0.40ms
  2026-04-15 15:47:29 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-15 15:47:29 /api/exams/1/reports/ranking ................. ~ 0.65ms
  2026-04-15 15:47:29 /api/exams/1/analytics/summary ............... ~ 0.68ms
  2026-04-15 15:47:29 /api/exams/1/analytics/item-analysis ......... ~ 0.55ms
  2026-04-15 15:47:29 /api/exams/1/reports/ranking ................. ~ 0.55ms
  2026-04-15 15:47:29 /api/exams/1/analytics/summary ............... ~ 0.97ms
  2026-04-15 15:47:29 /api/exams/1/analytics/item-analysis ......... ~ 0.45ms
  2026-04-15 15:47:29 /api/exams/1/reports/ranking ................. ~ 0.29ms
  2026-04-15 15:47:29 /api/exams/1/analytics/summary ............... ~ 0.51ms
  2026-04-15 15:47:29 /api/exams/1/analytics/item-analysis ......... ~ 0.39ms
  2026-04-15 15:47:29 /api/exams/1/reports/ranking ................. ~ 0.30ms
  2026-04-15 15:47:30 /api/exams/1/analytics/summary ............... ~ 0.30ms
  2026-04-15 15:47:30 /api/exams/1/analytics/item-analysis ......... ~ 0.69ms
  2026-04-15 15:47:30 /api/exams/1/reports/ranking ................. ~ 0.31ms
  2026-04-15 15:47:30 /api/exams/1/analytics/summary ............... ~ 0.39ms
  2026-04-15 15:47:30 /api/exams/1/analytics/item-analysis ......... ~ 0.35ms
  2026-04-15 15:47:30 /api/exams/1/reports/ranking ................. ~ 0.28ms
  2026-04-15 15:47:30 /api/exams/1/analytics/summary ............... ~ 0.37ms
  2026-04-15 15:47:30 /api/exams/1/analytics/item-analysis ......... ~ 0.34ms
  2026-04-15 15:47:30 /api/exams/1/reports/ranking ................. ~ 0.28ms
  2026-04-15 15:47:30 /api/exams/1/analytics/summary ............... ~ 0.37ms
  2026-04-15 15:47:30 /api/exams/1/analytics/item-analysis ......... ~ 0.35ms
  2026-04-15 15:47:30 /api/exams/1/reports/ranking ................. ~ 0.28ms
  2026-04-15 15:47:30 /api/exams/1/analytics/summary ............... ~ 0.09ms
  2026-04-15 15:47:30 /api/exams/1/analytics/item-analysis ......... ~ 0.26ms
  2026-04-15 15:47:30 /api/exams/1/reports/ranking ................. ~ 0.13ms
  2026-04-15 15:47:30 /api/exams/1/analytics/summary ............... ~ 0.17ms
  2026-04-15 15:47:30 /api/exams/1/analytics/item-analysis ......... ~ 0.16ms
